date,year,month,week,category,brand,region,units_sold,avg_price,discount_pct,revenue
2024-05-13,2024,5,20,Tablets,Microsoft,Asia-Pacific,49,599.85,0.149,25013.29
2024-05-13,2024,5,20,Tablets,Microsoft,Latin America,19,580.24,0.096,9966.16
2024-05-13,2024,5,20,Wearables,Apple,North America,86,271.2,0.002,23276.61
2024-05-13,2024,5,20,Wearables,Apple,Europe,86,282.43,0.165,20281.27
2024-05-13,2024,5,20,Wearables,Apple,Asia-Pacific,105,263.75,0.147,23622.74
2024-05-13,2024,5,20,Wearables,Apple,Latin America,49,279.24,0.108,12204.92
2024-05-13,2024,5,20,Wearables,Samsung,North America,87,288.99,0.09,22879.06
2024-05-13,2024,5,20,Wearables,Samsung,Europe,80,292.51,0.058,22043.66
2024-05-13,2024,5,20,Wearables,Samsung,Asia-Pacific,96,289.77,0.03,26983.67
2024-05-13,2024,5,20,Wearables,Samsung,Latin America,47,278.93,0.188,10645.27
2024-05-13,2024,5,20,Wearables,Fitbit,North America,101,280.95,0.074,26275.86
2024-05-13,2024,5,20,Wearables,Fitbit,Europe,82,262.29,0.187,17486.12
2024-05-13,2024,5,20,Wearables,Fitbit,Asia-Pacific,102,287.93,0.081,26990.01
2024-05-13,2024,5,20,Wearables,Fitbit,Latin America,59,281.44,0.086,15177.15
2024-05-13,2024,5,20,Wearables,Garmin,North America,89,274.99,0.069,22785.61
2024-05-13,2024,5,20,Wearables,Garmin,Europe,72,288.17,0.087,18943.06
2024-05-13,2024,5,20,Wearables,Garmin,Asia-Pacific,107,289.1,0.141,26572.01
2024-05-13,2024,5,20,Wearables,Garmin,Latin America,42,285.97,0.009,11902.53
2024-05-13,2024,5,20,Smart Home,Amazon,North America,94,152.9,0.067,13409.96
2024-05-13,2024,5,20,Smart Home,Amazon,Europe,59,163.89,0.111,8596.45
2024-05-13,2024,5,20,Smart Home,Amazon,Asia-Pacific,98,156.41,0.005,15251.54
2024-05-13,2024,5,20,Smart Home,Amazon,Latin America,47,144.45,0.136,5865.95
2024-05-13,2024,5,20,Smart Home,Google,North America,85,147.38,0.121,11011.36
2024-05-13,2024,5,20,Smart Home,Google,Europe,63,154.18,0.087,8868.03
2024-05-13,2024,5,20,Smart Home,Google,Asia-Pacific,79,157.55,0.179,10218.48
2024-05-13,2024,5,20,Smart Home,Google,Latin America,48,137.08,0.184,5369.21
2024-05-13,2024,5,20,Smart Home,Samsung,North America,79,158.65,0.042,12007.17
2024-05-13,2024,5,20,Smart Home,Samsung,Europe,66,154.89,0.028,9936.61
2024-05-13,2024,5,20,Smart Home,Samsung,Asia-Pacific,94,154.9,0.154,12318.15
2024-05-13,2024,5,20,Smart Home,Samsung,Latin America,44,148.64,0.008,6487.73
2024-05-13,2024,5,20,Smart Home,Philips,North America,76,145.64,0.013,10924.52
2024-05-13,2024,5,20,Smart Home,Philips,Europe,66,144.98,0.129,8334.45
2024-05-13,2024,5,20,Smart Home,Philips,Asia-Pacific,92,154.38,0.127,12398.92
2024-05-13,2024,5,20,Smart Home,Philips,Latin America,43,141.72,0.142,5228.53
2024-05-13,2024,5,20,Gaming,Sony,North America,49,457.89,0.121,19721.72
2024-05-13,2024,5,20,Gaming,Sony,Europe,46,421.13,0.052,18364.47
2024-05-13,2024,5,20,Gaming,Sony,Asia-Pacific,65,488.12,0.142,27222.32
2024-05-13,2024,5,20,Gaming,Sony,Latin America,34,453.19,0.175,12711.98
2024-05-13,2024,5,20,Gaming,Microsoft,North America,51,414.26,0.109,18824.53
2024-05-13,2024,5,20,Gaming,Microsoft,Europe,44,429.01,0.033,18253.46
2024-05-13,2024,5,20,Gaming,Microsoft,Asia-Pacific,58,463.95,0.137,23222.64
2024-05-13,2024,5,20,Gaming,Microsoft,Latin America,25,470.66,0.01,11648.81
2024-05-13,2024,5,20,Gaming,Nintendo,North America,39,429.21,0.042,16036.06
2024-05-13,2024,5,20,Gaming,Nintendo,Europe,44,450.04,0.118,17465.2
2024-05-13,2024,5,20,Gaming,Nintendo,Asia-Pacific,76,442.63,0.194,27113.46
2024-05-13,2024,5,20,Gaming,Nintendo,Latin America,36,439.97,0.021,15506.36
2024-05-13,2024,5,20,Gaming,Razer,North America,57,441.92,0.125,22040.71
2024-05-13,2024,5,20,Gaming,Razer,Europe,43,473.53,0.136,17592.48
2024-05-13,2024,5,20,Gaming,Razer,Asia-Pacific,54,444.75,0.02,23536.18
2024-05-13,2024,5,20,Gaming,Razer,Latin America,29,464.0,0.082,12352.65
2024-05-20,2024,5,21,Smartphones,Apple,North America,139,849.04,0.046,112587.96
2024-05-20,2024,5,21,Smartphones,Apple,Europe,112,876.04,0.084,89874.69
2024-05-20,2024,5,21,Smartphones,Apple,Asia-Pacific,155,874.74,0.1,122025.75
2024-05-20,2024,5,21,Smartphones,Apple,Latin America,57,885.84,0.032,48877.09
2024-05-20,2024,5,21,Smartphones,Samsung,North America,126,779.14,0.071,91201.24
2024-05-20,2024,5,21,Smartphones,Samsung,Europe,85,850.65,0.117,63845.26
2024-05-20,2024,5,21,Smartphones,Samsung,Asia-Pacific,138,875.69,0.007,119998.94
2024-05-20,2024,5,21,Smartphones,Samsung,Latin America,78,866.11,0.101,60733.37
2024-05-20,2024,5,21,Smartphones,Google,North America,126,833.21,0.181,85982.38
2024-05-20,2024,5,21,Smartphones,Google,Europe,103,837.98,0.067,80528.62
2024-05-20,2024,5,21,Smartphones,Google,Asia-Pacific,103,851.97,0.007,87138.43
2024-05-20,2024,5,21,Smartphones,Google,Latin America,67,882.89,0.189,47973.46
2024-05-20,2024,5,21,Smartphones,OnePlus,North America,149,881.93,0.154,111171.38
2024-05-20,2024,5,21,Smartphones,OnePlus,Europe,80,873.34,0.067,65185.83
2024-05-20,2024,5,21,Smartphones,OnePlus,Asia-Pacific,151,828.36,0.021,122455.13
2024-05-20,2024,5,21,Smartphones,OnePlus,Latin America,71,874.31,0.194,50032.99
2024-05-20,2024,5,21,Laptops,Apple,North America,47,1052.81,0.127,43197.87
2024-05-20,2024,5,21,Laptops,Apple,Europe,35,1054.36,0.148,31441.02
2024-05-20,2024,5,21,Laptops,Apple,Asia-Pacific,52,1225.35,0.051,60468.48
2024-05-20,2024,5,21,Laptops,Apple,Latin America,24,1029.0,0.16,20744.72
2024-05-20,2024,5,21,Laptops,Dell,North America,53,1120.4,0.146,50711.39
2024-05-20,2024,5,21,Laptops,Dell,Europe,40,1103.07,0.119,38872.1
2024-05-20,2024,5,21,Laptops,Dell,Asia-Pacific,50,1104.35,0.004,54996.62
2024-05-20,2024,5,21,Laptops,Dell,Latin America,29,1151.44,0.038,32122.93
2024-05-20,2024,5,21,Laptops,HP,North America,50,1143.9,0.065,53477.13
2024-05-20,2024,5,21,Laptops,HP,Europe,48,1181.02,0.163,47448.8
2024-05-20,2024,5,21,Laptops,HP,Asia-Pacific,57,1097.31,0.16,52539.15
2024-05-20,2024,5,21,Laptops,HP,Latin America,26,1164.77,0.062,28406.48
2024-05-20,2024,5,21,Laptops,Lenovo,North America,49,1174.46,0.054,54440.72
2024-05-20,2024,5,21,Laptops,Lenovo,Europe,44,1054.97,0.025,45258.38
2024-05-20,2024,5,21,Laptops,Lenovo,Asia-Pacific,54,1128.69,0.065,56987.68
2024-05-20,2024,5,21,Laptops,Lenovo,Latin America,26,1115.69,0.039,27876.65
2024-05-20,2024,5,21,Laptops,Microsoft,North America,52,1057.43,0.03,53337.0
2024-05-20,2024,5,21,Laptops,Microsoft,Europe,47,1128.61,0.188,43072.38
2024-05-20,2024,5,21,Laptops,Microsoft,Asia-Pacific,61,1068.49,0.014,64265.14
2024-05-20,2024,5,21,Laptops,Microsoft,Latin America,32,1103.64,0.055,33374.21
2024-05-20,2024,5,21,Tablets,Apple,North America,50,668.08,0.072,30998.79
2024-05-20,2024,5,21,Tablets,Apple,Europe,38,642.05,0.001,24373.4
2024-05-20,2024,5,21,Tablets,Apple,Asia-Pacific,42,637.89,0.128,23361.92
2024-05-20,2024,5,21,Tablets,Apple,Latin America,20,618.69,0.175,10208.31
2024-05-20,2024,5,21,Tablets,Samsung,North America,48,602.1,0.088,26357.45
2024-05-20,2024,5,21,Tablets,Samsung,Europe,33,622.59,0.038,19764.76
2024-05-20,2024,5,21,Tablets,Samsung,Asia-Pacific,44,655.67,0.037,27782.09
2024-05-20,2024,5,21,Tablets,Samsung,Latin America,20,600.56,0.187,9765.11
2024-05-20,2024,5,21,Tablets,Lenovo,North America,41,601.37,0.081,22658.97
2024-05-20,2024,5,21,Tablets,Lenovo,Europe,37,635.69,0.031,22791.22
2024-05-20,2024,5,21,Tablets,Lenovo,Asia-Pacific,42,634.59,0.183,21775.21
2024-05-20,2024,5,21,Tablets,Lenovo,Latin America,20,628.82,0.176,10362.92
2024-05-20,2024,5,21,Tablets,Microsoft,North America,38,645.3,0.102,22020.33
2024-05-20,2024,5,21,Tablets,Microsoft,Europe,39,644.67,0.059,23658.59
2024-05-20,2024,5,21,Tablets,Microsoft,Asia-Pacific,36,663.4,0.128,20825.36
2024-05-20,2024,5,21,Tablets,Microsoft,Latin America,20,625.42,0.137,10794.83
2024-05-20,2024,5,21,Wearables,Apple,North America,101,278.59,0.121,24732.73
2024-05-20,2024,5,21,Wearables,Apple,Europe,79,284.09,0.083,20580.36
2024-05-20,2024,5,21,Wearables,Apple,Asia-Pacific,90,299.13,0.031,26087.0
2024-05-20,2024,5,21,Wearables,Apple,Latin America,57,266.55,0.177,12504.12
2024-05-20,2024,5,21,Wearables,Samsung,North America,85,284.72,0.163,20256.11
2024-05-20,2024,5,21,Wearables,Samsung,Europe,79,279.76,0.137,19073.13
2024-05-20,2024,5,21,Wearables,Samsung,Asia-Pacific,108,296.08,0.18,26220.93
2024-05-20,2024,5,21,Wearables,Samsung,Latin America,48,273.9,0.037,12660.83
2024-05-20,2024,5,21,Wearables,Fitbit,North America,96,290.51,0.18,22868.71
2024-05-20,2024,5,21,Wearables,Fitbit,Europe,76,272.61,0.021,20283.22
2024-05-20,2024,5,21,Wearables,Fitbit,Asia-Pacific,103,280.6,0.049,27485.2
2024-05-20,2024,5,21,Wearables,Fitbit,Latin America,54,281.96,0.136,13154.94
2024-05-20,2024,5,21,Wearables,Garmin,North America,93,287.36,0.131,23223.36
2024-05-20,2024,5,21,Wearables,Garmin,Europe,82,264.11,0.177,17823.96
2024-05-20,2024,5,21,Wearables,Garmin,Asia-Pacific,107,281.13,0.08,27674.38
2024-05-20,2024,5,21,Wearables,Garmin,Latin America,48,300.31,0.032,13953.74
2024-05-20,2024,5,21,Smart Home,Amazon,North America,67,153.45,0.174,8492.32
2024-05-20,2024,5,21,Smart Home,Amazon,Europe,69,146.92,0.106,9063.17
2024-05-20,2024,5,21,Smart Home,Amazon,Asia-Pacific,80,137.54,0.129,9583.48
2024-05-20,2024,5,21,Smart Home,Amazon,Latin America,40,152.95,0.022,5983.38
2024-05-20,2024,5,21,Smart Home,Google,North America,74,162.32,0.179,9861.57
2024-05-20,2024,5,21,Smart Home,Google,Europe,56,147.08,0.019,8080.2
2024-05-20,2024,5,21,Smart Home,Google,Asia-Pacific,80,150.45,0.017,11831.18
2024-05-20,2024,5,21,Smart Home,Google,Latin America,38,159.86,0.004,6050.52
2024-05-20,2024,5,21,Smart Home,Samsung,North America,70,154.4,0.1,9727.17
2024-05-20,2024,5,21,Smart Home,Samsung,Europe,69,146.38,0.076,9332.46
2024-05-20,2024,5,21,Smart Home,Samsung,Asia-Pacific,98,152.21,0.19,12082.3
2024-05-20,2024,5,21,Smart Home,Samsung,Latin America,29,159.6,0.035,4466.52
2024-05-20,2024,5,21,Smart Home,Philips,North America,88,159.38,0.099,12637.13
2024-05-20,2024,5,21,Smart Home,Philips,Europe,63,147.55,0.187,7557.54
2024-05-20,2024,5,21,Smart Home,Philips,Asia-Pacific,93,149.28,0.156,11717.62
2024-05-20,2024,5,21,Smart Home,Philips,Latin America,45,149.85,0.192,5448.7
2024-05-20,2024,5,21,Gaming,Sony,North America,45,461.52,0.189,16843.11
2024-05-20,2024,5,21,Gaming,Sony,Europe,46,433.89,0.191,16146.92
2024-05-20,2024,5,21,Gaming,Sony,Asia-Pacific,63,454.5,0.058,26972.83
2024-05-20,2024,5,21,Gaming,Sony,Latin America,35,466.88,0.169,13579.16
2024-05-20,2024,5,21,Gaming,Microsoft,North America,59,436.56,0.13,22408.7
2024-05-20,2024,5,21,Gaming,Microsoft,Europe,38,467.38,0.177,14616.89
2024-05-20,2024,5,21,Gaming,Microsoft,Asia-Pacific,70,459.12,0.122,28217.57
2024-05-20,2024,5,21,Gaming,Microsoft,Latin America,28,441.04,0.191,9990.44
2024-05-20,2024,5,21,Gaming,Nintendo,North America,46,446.38,0.075,18993.29
2024-05-20,2024,5,21,Gaming,Nintendo,Europe,49,448.48,0.11,19558.26
2024-05-20,2024,5,21,Gaming,Nintendo,Asia-Pacific,62,427.1,0.162,22190.41
2024-05-20,2024,5,21,Gaming,Nintendo,Latin America,31,446.38,0.008,13727.03
2024-05-20,2024,5,21,Gaming,Razer,North America,60,444.19,0.039,25611.86
2024-05-20,2024,5,21,Gaming,Razer,Europe,30,442.27,0.017,13042.51
2024-05-20,2024,5,21,Gaming,Razer,Asia-Pacific,60,461.73,0.004,27592.8
2024-05-20,2024,5,21,Gaming,Razer,Latin America,25,433.36,0.191,8764.61
2024-05-27,2024,5,22,Smartphones,Apple,North America,129,851.82,0.169,91314.19
2024-05-27,2024,5,22,Smartphones,Apple,Europe,105,816.21,0.08,78846.06
2024-05-27,2024,5,22,Smartphones,Apple,Asia-Pacific,145,851.01,0.035,119077.66
2024-05-27,2024,5,22,Smartphones,Apple,Latin America,64,827.29,0.057,49928.58
2024-05-27,2024,5,22,Smartphones,Samsung,North America,139,786.04,0.09,99426.66
2024-05-27,2024,5,22,Smartphones,Samsung,Europe,90,843.83,0.106,67894.81
2024-05-27,2024,5,22,Smartphones,Samsung,Asia-Pacific,149,871.73,0.092,117937.9
2024-05-27,2024,5,22,Smartphones,Samsung,Latin America,51,835.32,0.188,34592.41
2024-05-27,2024,5,22,Smartphones,Google,North America,140,898.79,0.041,120671.09
2024-05-27,2024,5,22,Smartphones,Google,Europe,115,878.07,0.136,87244.56
2024-05-27,2024,5,22,Smartphones,Google,Asia-Pacific,158,843.21,0.007,132295.32
2024-05-27,2024,5,22,Smartphones,Google,Latin America,65,898.51,0.135,50518.94
2024-05-27,2024,5,22,Smartphones,OnePlus,North America,90,823.89,0.179,60877.04
2024-05-27,2024,5,22,Smartphones,OnePlus,Europe,79,854.73,0.058,63607.55
2024-05-27,2024,5,22,Smartphones,OnePlus,Asia-Pacific,130,818.75,0.08,97922.65
2024-05-27,2024,5,22,Smartphones,OnePlus,Latin America,64,892.67,0.091,51931.69
2024-05-27,2024,5,22,Laptops,Apple,North America,56,1116.08,0.126,54625.29
2024-05-27,2024,5,22,Laptops,Apple,Europe,44,1076.2,0.196,38071.49
2024-05-27,2024,5,22,Laptops,Apple,Asia-Pacific,57,1069.26,0.082,55949.92
2024-05-27,2024,5,22,Laptops,Apple,Latin America,24,1068.89,0.096,23190.61
2024-05-27,2024,5,22,Laptops,Dell,North America,40,1198.22,0.13,41697.92
2024-05-27,2024,5,22,Laptops,Dell,Europe,40,1071.36,0.184,34969.2
2024-05-27,2024,5,22,Laptops,Dell,Asia-Pacific,49,1084.99,0.072,49336.62
2024-05-27,2024,5,22,Laptops,Dell,Latin America,32,1106.18,0.15,30088.2
2024-05-27,2024,5,22,Laptops,HP,North America,58,1088.32,0.011,62427.94
2024-05-27,2024,5,22,Laptops,HP,Europe,44,1144.12,0.029,48881.43
2024-05-27,2024,5,22,Laptops,HP,Asia-Pacific,55,1087.08,0.045,57098.83
2024-05-27,2024,5,22,Laptops,HP,Latin America,24,1144.51,0.1,24721.48
2024-05-27,2024,5,22,Laptops,Lenovo,North America,49,1129.53,0.022,54129.44
2024-05-27,2024,5,22,Laptops,Lenovo,Europe,42,1034.25,0.116,38399.72
2024-05-27,2024,5,22,Laptops,Lenovo,Asia-Pacific,57,1121.71,0.017,62850.56
2024-05-27,2024,5,22,Laptops,Lenovo,Latin America,26,1110.71,0.124,25297.54
2024-05-27,2024,5,22,Laptops,Microsoft,North America,54,1194.33,0.042,61785.23
2024-05-27,2024,5,22,Laptops,Microsoft,Europe,46,1178.67,0.087,49501.97
2024-05-27,2024,5,22,Laptops,Microsoft,Asia-Pacific,70,1093.07,0.077,70623.28
2024-05-27,2024,5,22,Laptops,Microsoft,Latin America,26,1072.38,0.198,22361.18
2024-05-27,2024,5,22,Tablets,Apple,North America,41,606.9,0.077,22966.88
2024-05-27,2024,5,22,Tablets,Apple,Europe,37,604.86,0.023,21865.05
2024-05-27,2024,5,22,Tablets,Apple,Asia-Pacific,49,624.56,0.11,27236.88
2024-05-27,2024,5,22,Tablets,Apple,Latin America,23,629.73,0.013,14295.48
2024-05-27,2024,5,22,Tablets,Samsung,North America,46,633.89,0.12,25659.67
2024-05-27,2024,5,22,Tablets,Samsung,Europe,32,609.33,0.184,15910.86
2024-05-27,2024,5,22,Tablets,Samsung,Asia-Pacific,47,642.38,0.022,29527.59
2024-05-27,2024,5,22,Tablets,Samsung,Latin America,21,592.07,0.006,12358.96
2024-05-27,2024,5,22,Tablets,Lenovo,North America,51,643.54,0.002,32754.92
2024-05-27,2024,5,22,Tablets,Lenovo,Europe,39,584.99,0.067,21285.92
2024-05-27,2024,5,22,Tablets,Lenovo,Asia-Pacific,49,576.05,0.047,26899.68
2024-05-27,2024,5,22,Tablets,Lenovo,Latin America,19,654.76,0.2,9952.3
2024-05-27,2024,5,22,Tablets,Microsoft,North America,38,637.87,0.094,21960.72
2024-05-27,2024,5,22,Tablets,Microsoft,Europe,31,629.71,0.053,18486.33
2024-05-27,2024,5,22,Tablets,Microsoft,Asia-Pacific,48,679.65,0.03,31644.59
2024-05-27,2024,5,22,Tablets,Microsoft,Latin America,25,672.38,0.105,15044.4
2024-05-27,2024,5,22,Wearables,Apple,North America,92,267.22,0.02,24092.94
2024-05-27,2024,5,22,Wearables,Apple,Europe,71,286.01,0.085,18580.76
2024-05-27,2024,5,22,Wearables,Apple,Asia-Pacific,114,292.88,0.193,26944.51
2024-05-27,2024,5,22,Wearables,Apple,Latin America,46,289.06,0.089,12113.33
2024-05-27,2024,5,22,Wearables,Samsung,North America,100,284.63,0.009,28206.48
2024-05-27,2024,5,22,Wearables,Samsung,Europe,67,282.4,0.038,18201.73
2024-05-27,2024,5,22,Wearables,Samsung,Asia-Pacific,116,289.47,0.136,29012.11
2024-05-27,2024,5,22,Wearables,Samsung,Latin America,61,270.76,0.099,14880.97
2024-05-27,2024,5,22,Wearables,Fitbit,North America,97,261.52,0.033,24530.1
2024-05-27,2024,5,22,Wearables,Fitbit,Europe,86,279.08,0.093,21769.06
2024-05-27,2024,5,22,Wearables,Fitbit,Asia-Pacific,121,271.83,0.182,26904.73
2024-05-27,2024,5,22,Wearables,Fitbit,Latin America,58,273.13,0.143,13575.97
2024-05-27,2024,5,22,Wearables,Garmin,North America,77,290.54,0.172,18523.49
2024-05-27,2024,5,22,Wearables,Garmin,Europe,98,297.29,0.063,27299.3
2024-05-27,2024,5,22,Wearables,Garmin,Asia-Pacific,111,278.68,0.052,29324.69
2024-05-27,2024,5,22,Wearables,Garmin,Latin America,50,274.52,0.059,12915.98
2024-05-27,2024,5,22,Smart Home,Amazon,North America,80,145.13,0.073,10762.91
2024-05-27,2024,5,22,Smart Home,Amazon,Europe,63,155.85,0.043,9396.64
2024-05-27,2024,5,22,Smart Home,Amazon,Asia-Pacific,110,142.88,0.089,14317.75
2024-05-27,2024,5,22,Smart Home,Amazon,Latin America,47,146.86,0.168,5742.76
2024-05-27,2024,5,22,Smart Home,Google,North America,76,147.43,0.178,9209.95
2024-05-27,2024,5,22,Smart Home,Google,Europe,73,150.02,0.119,9648.31
2024-05-27,2024,5,22,Smart Home,Google,Asia-Pacific,79,163.38,0.131,11216.38
2024-05-27,2024,5,22,Smart Home,Google,Latin America,37,148.19,0.163,4589.32
2024-05-27,2024,5,22,Smart Home,Samsung,North America,77,150.69,0.024,11324.29
2024-05-27,2024,5,22,Smart Home,Samsung,Europe,69,149.68,0.099,9305.44
2024-05-27,2024,5,22,Smart Home,Samsung,Asia-Pacific,92,148.26,0.006,13557.92
2024-05-27,2024,5,22,Smart Home,Samsung,Latin America,48,155.3,0.007,7402.16
2024-05-27,2024,5,22,Smart Home,Philips,North America,81,151.88,0.043,11773.55
2024-05-27,2024,5,22,Smart Home,Philips,Europe,66,152.57,0.19,8156.48
2024-05-27,2024,5,22,Smart Home,Philips,Asia-Pacific,78,143.61,0.091,10182.09
2024-05-27,2024,5,22,Smart Home,Philips,Latin America,46,150.83,0.064,6494.18
2024-05-27,2024,5,22,Gaming,Sony,North America,48,441.18,0.168,17619.14
2024-05-27,2024,5,22,Gaming,Sony,Europe,45,454.48,0.114,18120.26
2024-05-27,2024,5,22,Gaming,Sony,Asia-Pacific,54,419.63,0.186,18445.29
2024-05-27,2024,5,22,Gaming,Sony,Latin America,31,442.08,0.026,13348.14
2024-05-27,2024,5,22,Gaming,Microsoft,North America,51,453.67,0.179,18995.63
2024-05-27,2024,5,22,Gaming,Microsoft,Europe,36,462.72,0.03,16158.12
2024-05-27,2024,5,22,Gaming,Microsoft,Asia-Pacific,60,458.92,0.174,22743.98
2024-05-27,2024,5,22,Gaming,Microsoft,Latin America,31,479.34,0.035,14339.52
2024-05-27,2024,5,22,Gaming,Nintendo,North America,63,443.05,0.168,23222.91
2024-05-27,2024,5,22,Gaming,Nintendo,Europe,47,438.21,0.2,16476.59
2024-05-27,2024,5,22,Gaming,Nintendo,Asia-Pacific,59,463.64,0.079,25193.66
2024-05-27,2024,5,22,Gaming,Nintendo,Latin America,26,455.61,0.151,10057.03
2024-05-27,2024,5,22,Gaming,Razer,North America,56,460.3,0.169,21420.32
2024-05-27,2024,5,22,Gaming,Razer,Europe,38,419.95,0.176,13149.37
2024-05-27,2024,5,22,Gaming,Razer,Asia-Pacific,63,455.01,0.016,28206.74
2024-05-27,2024,5,22,Gaming,Razer,Latin America,31,443.29,0.011,13590.78
2024-06-03,2024,6,23,Smartphones,Apple,North America,68,840.36,0.12,50287.21
2024-06-03,2024,6,23,Smartphones,Apple,Europe,74,889.08,0.068,61318.02
2024-06-03,2024,6,23,Smartphones,Apple,Asia-Pacific,118,872.13,0.138,88709.63
2024-06-03,2024,6,23,Smartphones,Apple,Latin America,50,862.13,0.169,35821.52
2024-06-03,2024,6,23,Smartphones,Samsung,North America,84,851.07,0.065,66842.85
2024-06-03,2024,6,23,Smartphones,Samsung,Europe,83,825.26,0.189,55550.68
2024-06-03,2024,6,23,Smartphones,Samsung,Asia-Pacific,111,823.01,0.159,76828.64
2024-06-03,2024,6,23,Smartphones,Samsung,Latin America,55,850.53,0.065,43738.72
2024-06-03,2024,6,23,Smartphones,Google,North America,99,835.69,0.138,71316.29
2024-06-03,2024,6,23,Smartphones,Google,Europe,88,942.81,0.186,67535.36
2024-06-03,2024,6,23,Smartphones,Google,Asia-Pacific,119,864.74,0.135,89011.91
2024-06-03,2024,6,23,Smartphones,Google,Latin America,46,806.65,0.158,31243.32
2024-06-03,2024,6,23,Smartphones,OnePlus,North America,83,807.65,0.002,66900.73
2024-06-03,2024,6,23,Smartphones,OnePlus,Europe,69,851.05,0.137,50677.4
2024-06-03,2024,6,23,Smartphones,OnePlus,Asia-Pacific,101,817.73,0.115,73092.79
2024-06-03,2024,6,23,Smartphones,OnePlus,Latin America,51,822.57,0.15,35658.35
2024-06-03,2024,6,23,Laptops,Apple,North America,44,1118.54,0.153,41685.59
2024-06-03,2024,6,23,Laptops,Apple,Europe,33,1107.23,0.021,35771.36
2024-06-03,2024,6,23,Laptops,Apple,Asia-Pacific,41,1044.65,0.193,34564.4
2024-06-03,2024,6,23,Laptops,Apple,Latin America,19,1061.01,0.168,16772.4
2024-06-03,2024,6,23,Laptops,Dell,North America,39,1134.65,0.045,42260.13
2024-06-03,2024,6,23,Laptops,Dell,Europe,40,1092.59,0.171,36230.14
2024-06-03,2024,6,23,Laptops,Dell,Asia-Pacific,39,1109.12,0.121,38021.62
2024-06-03,2024,6,23,Laptops,Dell,Latin America,25,1113.96,0.1,25064.2
2024-06-03,2024,6,23,Laptops,HP,North America,33,1164.39,0.073,35619.96
2024-06-03,2024,6,23,Laptops,HP,Europe,33,1165.05,0.168,31987.51
2024-06-03,2024,6,23,Laptops,HP,Asia-Pacific,34,1108.97,0.01,37327.92
2024-06-03,2024,6,23,Laptops,HP,Latin America,25,1091.89,0.043,26123.38
2024-06-03,2024,6,23,Laptops,Lenovo,North America,49,1111.27,0.023,53200.02
2024-06-03,2024,6,23,Laptops,Lenovo,Europe,31,1139.17,0.114,31288.4
2024-06-03,2024,6,23,Laptops,Lenovo,Asia-Pacific,37,1120.42,0.148,35320.13
2024-06-03,2024,6,23,Laptops,Lenovo,Latin America,19,1144.07,0.066,20302.65
2024-06-03,2024,6,23,Laptops,Microsoft,North America,41,999.13,0.007,40677.69
2024-06-03,2024,6,23,Laptops,Microsoft,Europe,27,1180.31,0.031,30880.4
2024-06-03,2024,6,23,Laptops,Microsoft,Asia-Pacific,48,1114.25,0.146,45675.43
2024-06-03,2024,6,23,Laptops,Microsoft,Latin America,19,1133.13,0.079,19828.68
2024-06-03,2024,6,23,Tablets,Apple,North America,34,668.97,0.121,19992.73
2024-06-03,2024,6,23,Tablets,Apple,Europe,29,607.14,0.085,16110.53
2024-06-03,2024,6,23,Tablets,Apple,Asia-Pacific,35,611.88,0.069,19938.19
2024-06-03,2024,6,23,Tablets,Apple,Latin America,17,665.04,0.144,9677.67
2024-06-03,2024,6,23,Tablets,Samsung,North America,37,603.45,0.186,18174.62
2024-06-03,2024,6,23,Tablets,Samsung,Europe,23,647.62,0.103,13361.1
2024-06-03,2024,6,23,Tablets,Samsung,Asia-Pacific,41,598.59,0.102,22038.76
2024-06-03,2024,6,23,Tablets,Samsung,Latin America,14,611.74,0.131,7442.38
2024-06-03,2024,6,23,Tablets,Lenovo,North America,26,647.51,0.018,16532.11
2024-06-03,2024,6,23,Tablets,Lenovo,Europe,33,663.86,0.164,18314.62
2024-06-03,2024,6,23,Tablets,Lenovo,Asia-Pacific,31,628.08,0.121,17114.62
2024-06-03,2024,6,23,Tablets,Lenovo,Latin America,18,610.26,0.165,9172.17
2024-06-03,2024,6,23,Tablets,Microsoft,North America,33,635.58,0.016,20638.48
2024-06-03,2024,6,23,Tablets,Microsoft,Europe,25,645.13,0.027,15692.86
2024-06-03,2024,6,23,Tablets,Microsoft,Asia-Pacific,44,620.55,0.167,22744.43
2024-06-03,2024,6,23,Tablets,Microsoft,Latin America,15,617.27,0.151,7860.97
2024-06-03,2024,6,23,Wearables,Apple,North America,63,285.09,0.138,15481.89
2024-06-03,2024,6,23,Wearables,Apple,Europe,55,253.22,0.052,13202.89
2024-06-03,2024,6,23,Wearables,Apple,Asia-Pacific,88,298.41,0.099,23660.04
2024-06-03,2024,6,23,Wearables,Apple,Latin America,38,273.0,0.04,9959.2
2024-06-03,2024,6,23,Wearables,Samsung,North America,68,273.39,0.098,16768.72
2024-06-03,2024,6,23,Wearables,Samsung,Europe,60,304.47,0.02,17902.73
2024-06-03,2024,6,23,Wearables,Samsung,Asia-Pacific,94,269.09,0.002,25243.78
2024-06-03,2024,6,23,Wearables,Samsung,Latin America,39,282.98,0.119,9722.76
2024-06-03,2024,6,23,Wearables,Fitbit,North America,76,274.72,0.074,19333.85
2024-06-03,2024,6,23,Wearables,Fitbit,Europe,58,279.79,0.142,13923.37
2024-06-03,2024,6,23,Wearables,Fitbit,Asia-Pacific,80,289.97,0.196,18650.94
